,rank_year,ranks,title,author,no_of_reviews,ratings,price,cover_type,genre
1063,2019,73.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,58074.0,4.8,18.14,Hardcover,Non Fiction
1064,2019,74.0,Eleanor Oliphant Is Completely Fine: A Novel,Gail Honeyman,59925.0,4.5,8.31,Paperback,Fiction
1065,2019,75.0,Me: Elton John Official Autobiography,Elton John,21207.0,4.8,14.71,Hardcover,Non Fiction
1066,2019,76.0,The Road Back to You: An Enneagram Journey to Self-Discovery,Ian Morgan Cron,10495.0,4.7,11.99,Hardcover,Non Fiction
1067,2019,77.0,The Tattooist of Auschwitz: A Novel,Heather Morris,55794.0,4.7,9.57,Paperback,Fiction
1068,2019,78.0,People of Walmart Adult Coloring Book: Rolling Back Dignity,Andrew Kipple,10544.0,4.7,10.99,Paperback,Non Fiction
1069,2019,79.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,18656.0,4.5,6.79,Paperback,Fiction
1070,2019,80.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,America's Test Kitchen Kids,19201.0,4.8,13.0,Hardcover,Non Fiction
1071,2019,81.0,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel Maddow,8470.0,4.8,8.6,Hardcover,Non Fiction
1072,2019,82.0,Love You Forever,Robert Munsch,53161.0,4.9,4.98,Paperback,Fiction
1073,2019,83.0,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",Jen Fisch,15796.0,4.4,8.94,Paperback,Non Fiction
1074,2019,84.0,The Giving Tree,Shel Silverstein,27476.0,4.9,8.14,Hardcover,Fiction
1075,2019,85.0,Dragons Love Tacos,Adam Rubin,15753.0,4.8,8.95,Hardcover,Fiction
1076,2019,86.0,How to Win Friends & Influence People,Dale Carnegie,79094.0,4.7,10.5,Paperback,Non Fiction
1077,2019,87.0,Magnolia Table,Joanna Gaines,32326.0,4.8,16.59,Hardcover,Non Fiction
1078,2019,88.0,The Obesity Code - Unlocking the Secrets of Weight Loss (Book 1),Dr. Jason Fung,25528.0,4.6,16.95,Paperback,Non Fiction
1079,2019,89.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,19363.0,4.8,11.0,Paperback,Fiction
1080,2019,90.0,Then She Was Gone: A Novel,Lisa Jewell,49979.0,4.5,8.09,Paperback,Fiction
1081,2019,91.0,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,7648.0,4.4,13.98,Hardcover,Non Fiction
1082,2019,92.0,Wacky Waving Inflatable Tube Guy (RP Minis),Conor Riordan,38588.0,4.0,11.66,Paperback,Fiction
1083,2019,93.0,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease",Anthony William,10982.0,4.7,21.99,Hardcover,Non Fiction
1084,2019,94.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,24544.0,4.8,9.48,Paperback,Non Fiction
1085,2019,95.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),Tish Rabe,24728.0,4.8,5.98,Hardcover,Non Fiction
1086,2019,96.0,How to Draw 101 Animals (1),Dan Green,24653.0,4.7,4.99,Paperback,Non Fiction
1087,2019,,,,,,,,
1088,2019,98.0,Simply Keto: A Practical Approach to Health & Weight Loss with 100+ Easy Low-Carb Recipes,Suzanne Ryan,9484.0,4.6,15.9,Paperback,Non Fiction
1089,2019,99.0,The Outsiders,S. E. Hinton,30584.0,4.8,9.49,Paperback,Fiction
1090,2019,100.0,The Try Not to Laugh Challenge - Would Your Rather? - EWW Edition,Crazy Corey,16760.0,4.6,6.99,Paperback,Non Fiction
1091,2020,1.0,A Promised Land,Barack Obama,125017.0,4.9,16.53,Hardcover,Non Fiction
1092,2020,2.0,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,Mary L. Trump Ph.D.,102078.0,4.6,12.93,Hardcover,Non Fiction
1093,2020,3.0,Where the Crawdads Sing,Delia Owens,344811.0,4.8,12.39,Hardcover,Fiction
1094,2020,4.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,77319.0,4.8,4.07,Paperback,Non Fiction
1095,2020,5.0,Midnight Sun,Stephenie Meyer,81203.0,4.8,19.99,Hardcover,Fiction
1096,2020,6.0,Untamed,Glennon Doyle,53688.0,4.6,14.89,Hardcover,Non Fiction
1097,2020,7.0,If Animals Kissed Good Night,Ann Whitford Paul,69538.0,4.8,4.14,Board book,Fiction
1098,2020,8.0,White Fragility: Why It's So Hard for White People to Talk About Racism,Dr. Robin DiAngelo,39920.0,4.5,8.15,Paperback,Non Fiction
1099,2020,9.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,66846.0,4.8,5.99,Paperback,Non Fiction
1100,2020,10.0,The Room Where It Happened: A White House Memoir,John Bolton,49573.0,4.3,14.75,Hardcover,Non Fiction
1101,2020,11.0,The Ballad of Songbirds and Snakes (A Hunger Games Novel),Suzanne Collins,50700.0,4.7,13.99,Hardcover,Fiction
1102,2020,12.0,Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),Dav Pilkey,43881.0,4.9,6.48,Hardcover,Fiction
1103,2020,13.0,The Very Hungry Caterpillar,Eric Carle,54008.0,4.9,4.93,Board book,Fiction
1104,2020,14.0,Becoming,Michelle Obama,123276.0,4.8,16.5,Hardcover,Non Fiction
1105,2020,15.0,How to Be an Antiracist,Ibram X. Kendi,25333.0,4.7,13.51,Hardcover,Non Fiction
1106,2020,16.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,86676.0,4.7,7.74,Paperback,Non Fiction
1107,2020,17.0,Rage,Bob Woodward,34424.0,4.6,11.07,Hardcover,Non Fiction
1108,2020,18.0,Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,40983.0,4.8,14.34,Hardcover,Non Fiction
1109,2020,19.0,Greenlights,Matthew McConaughey,59400.0,4.7,15.35,Hardcover,Non Fiction
1110,2020,20.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,32091.0,4.8,6.99,Paperback,Non Fiction
1111,2020,21.0,American Dirt (Oprah's Book Club): A Novel,Jeanine Cummins,109386.0,4.6,12.77,Hardcover,Fiction
1112,2020,22.0,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,108231.0,4.8,10.35,Hardcover,Fiction
1113,2020,23.0,Little Fires Everywhere: A Novel,Celeste Ng,56899.0,4.5,9.99,Paperback,Fiction
1114,2020,24.0,The Deep End (Diary of a Wimpy Kid Book 15),Jeff Kinney,44139.0,4.9,7.38,Hardcover,Fiction
1115,2020,25.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,84079.0,4.8,11.98,Hardcover,Non Fiction
1116,2020,26.0,I Love You to the Moon and Back,Amelia Hepworth,60075.0,4.9,4.31,Board book,Non Fiction
1117,2020,27.0,How to Catch a Mermaid,Adam Wallace,29836.0,4.8,5.23,Hardcover,Fiction
1118,2020,28.0,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,29763.0,4.7,14.9,Hardcover,Non Fiction
1119,2020,29.0,How to Catch a Unicorn,Adam Wallace,32100.0,4.8,5.22,Hardcover,Fiction
1120,2020,30.0,Giraffes Can't Dance,Giles Andreae,28447.0,4.8,6.9,Board book,Fiction
1121,2020,31.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,47472.0,4.9,4.55,Board book,Fiction
1122,2020,32.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,69866.0,4.8,7.57,Paperback,Non Fiction
1123,2020,33.0,"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",Joanna Gaines,26429.0,4.9,17.0,Hardcover,Non Fiction
1124,2020,34.0,The Vanishing Half: A Novel,Brit Bennett,96411.0,4.4,12.32,Hardcover,Fiction
1125,2020,35.0,Modern Comfort Food: A Barefoot Contessa Cookbook,Ina Garten,16897.0,4.8,18.78,Hardcover,Non Fiction
1126,2020,36.0,"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",Shannon Roberts,42410.0,4.8,9.95,Paperback,Non Fiction
1127,2020,37.0,The Wonky Donkey,Craig Smith,74725.0,4.8,5.28,Paperback,Fiction
1128,2020,38.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,55928.0,4.8,11.4,Paperback,Non Fiction
1129,2020,39.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,21490.0,4.8,7.2,Paperback,Non Fiction
1130,2020,40.0,Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,Workman Publishing,18971.0,4.8,8.95,Paperback,Non Fiction
1131,2020,41.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,22169.0,4.8,11.89,Hardcover,Fiction
1132,2020,42.0,Wacky Waving Inflatable Tube Guy (RP Minis),Conor Riordan,47472.0,4.0,11.66,Paperback,Fiction
1133,2020,43.0,The Silent Patient,Alex Michaelides,135163.0,4.5,12.99,Hardcover,Fiction
1134,2020,44.0,The Big Book of Silly Jokes for Kids,Carole P. Roman,20572.0,4.7,5.99,Paperback,Non Fiction
1135,2020,45.0,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,33791.0,4.9,4.59,Board book,Non Fiction
1136,2020,46.0,Live Free Or Die: America (and the World) on the Brink,Sean Hannity,24460.0,4.8,13.45,Hardcover,Non Fiction
1137,2020,47.0,Burn After Writing,Sharon Jones,78273.0,4.6,6.99,Paperback,Non Fiction
1138,2020,48.0,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,21319.0,4.7,14.34,Hardcover,Non Fiction
1139,2020,49.0,Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"Ph.D., Katie Stokes, M.Ed.,",20532.0,4.7,7.19,Paperback,Non Fiction
1140,2020,50.0,Educated: A Memoir,Tara Westover,69406.0,4.7,13.0,Hardcover,Non Fiction
1141,2020,51.0,Then She Was Gone: A Novel,Lisa Jewell,49979.0,4.5,8.09,Paperback,Fiction
1142,2020,52.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,28840.0,4.6,5.99,Paperback,Non Fiction
1143,2020,53.0,1984,George Orwell,72441.0,4.7,7.48,Mass Market Paperback,Fiction
1144,2020,54.0,Humans,Brandon Stanton,19238.0,4.9,17.5,Hardcover,Fiction
1145,2020,55.0,Goodnight Moon,Margaret Wise Brown,24815.0,4.9,5.36,Board book,Fiction
1146,2020,56.0,I've Loved You Since Forever,Hoda Kotb,20854.0,4.8,10.38,Hardcover,Non Fiction
1147,2020,57.0,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,22860.0,4.8,7.87,Paperback,Non Fiction
1148,2020,58.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,94095.0,4.7,8.99,Mass Market Paperback,Non Fiction
1149,2020,59.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,America's Test Kitchen Kids,19282.0,4.8,13.0,Hardcover,Non Fiction
1150,2020,60.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,American Psychological Association,28579.0,4.8,24.0,Paperback,Non Fiction
1151,2020,61.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Deborah Schecter,27332.0,4.7,13.29,Paperback,Non Fiction
1152,2020,62.0,The Mamba Mentality: How I Play,Kobe Bryant,23654.0,4.9,16.0,Hardcover,Non Fiction
1153,2020,63.0,"School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More",School Zone,26014.0,4.7,2.67,Cards,Non Fiction
1154,2020,64.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),Tish Rabe,24728.0,4.8,5.98,Hardcover,Non Fiction
1155,2020,65.0,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,Michael Cohen,32055.0,4.6,14.5,Hardcover,Non Fiction
1156,2020,66.0,"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids coloring activity books)",Tanya Emelyanova,19071.0,4.8,4.22,Paperback,Non Fiction
1157,2020,67.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,94750.0,4.7,13.29,Paperback,Fiction
1158,2020,68.0,To Kill a Mockingbird,Harper Lee,68842.0,4.8,7.19,Paperback,Fiction
1159,2020,69.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),Rick Riordan,36276.0,4.9,18.8,Paperback,Fiction
1160,2020,70.0,Magnolia Table,Joanna Gaines,32326.0,4.8,16.59,Hardcover,Non Fiction
1161,2020,71.0,Llama Llama Loves Camping,Anna Dewdney,18042.0,4.7,4.99,Paperback,Non Fiction
1162,2020,72.0,So You Want to Talk About Race,Ijeoma Oluo,12313.0,4.7,11.48,Paperback,Non Fiction
1163,2020,73.0,Blackout: How Black America Can Make Its Second Escape from the Democrat Plantation,Candace Owens,21603.0,4.9,15.15,Hardcover,Non Fiction
1164,2020,74.0,How to Draw 101 Animals (1),Dan Green,24653.0,4.7,4.99,Paperback,Non Fiction
1165,2020,75.0,Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),Crystal Chatterton,14664.0,4.7,8.99,Paperback,Non Fiction
1166,2020,76.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Dinah Bucholz,30623.0,4.7,9.99,Hardcover,Fiction
1167,2020,77.0,A Time for Mercy (Jake Brigance),John Grisham,77697.0,4.6,13.0,Hardcover,Fiction
1168,2020,78.0,"Oh, the Places You'll Go!",Dr. Seuss,42848.0,4.9,8.48,Hardcover,Fiction
1169,2020,79.0,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,27846.0,4.6,6.99,Paperback,Non Fiction
1170,2020,80.0,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Dav Pilkey,27986.0,4.9,7.76,Hardcover,Fiction
1171,2020,81.0,The Pout-Pout Fish,Deborah Diesen,23576.0,4.9,4.98,Board book,Fiction
1172,2020,82.0,Where's Spot?,Eric Hill,30989.0,4.9,5.0,Board book,Fiction
1173,2020,83.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,20620.0,4.8,16.65,Hardcover,Non Fiction
1174,2020,84.0,Man's Search for Meaning,Viktor E. Frankl,53306.0,4.7,11.99,Paperback,Non Fiction
1175,2020,85.0,Ready Player Two: A Novel,Ernest Cline,39038.0,4.3,13.18,Hardcover,Fiction
1176,2020,86.0,"Preschool Math Workbook for Toddlers Ages 2-4: Beginner Math Preschool Learning Book with Number Tracing and Matching Activities for 2, 3 and 4 year olds and kindergarten prep",Modern Kid Press,16815.0,4.7,6.99,Paperback,Non Fiction
1177,2020,87.0,Stamped from the Beginning: The Definitive History of Racist Ideas in America (National Book Award Winner),Ibram X. Kendi,11703.0,4.8,10.14,Paperback,Non Fiction
1178,2020,88.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),Monica Sweeney,28770.0,4.7,8.99,Paperback,Non Fiction
1179,2020,89.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,39269.0,4.7,14.29,Paperback,Non Fiction
1180,2020,90.0,The Wonderful Things You Will Be,Emily Winfield Martin,25148.0,4.9,8.55,Hardcover,Fiction
1181,2020,91.0,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards",Brighter Child,49525.0,4.8,2.99,Cards,Fiction
1182,2020,92.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,80328.0,4.6,14.35,Hardcover,Non Fiction
1183,2020,93.0,Love You Forever,Robert Munsch,53161.0,4.9,4.98,Paperback,Fiction
1184,2020,94.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,19363.0,4.8,11.0,Paperback,Fiction
1185,2020,95.0,Zen as F*ck (Zen as F*ck Journals),Monica Sweeney,23862.0,4.7,13.49,Paperback,Non Fiction
1186,2020,96.0,"Relationship Goals: How to Win at Dating, Marriage, and Sex",Michael Todd,21311.0,4.8,12.92,Hardcover,Non Fiction
1187,2020,97.0,The Happy in a Hurry Cookbook: 100-Plus Fast and Easy New Recipes That Taste Like Home (The Happy Cookbook Series),Steve Doocy,15967.0,4.6,13.69,Hardcover,Non Fiction
1188,2020,98.0,"Learn to Read: A Magical Sight Words and Phonics Activity Workbook for Beginning Readers Ages 5-7: Reading Made Easy | Preschool, Kindergarten and 1st Grade",Modern Kid Press,14809.0,4.7,6.99,Paperback,Non Fiction
1189,2020,99.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,14846.0,4.7,5.72,Board book,Non Fiction
1190,2020,100.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,28426.0,4.9,22.95,Hardcover,Fiction
1191,2021,1.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,84079.0,4.8,11.98,Hardcover,Non Fiction
1192,2021,2.0,American Marxism,Mark R. Levin,34627.0,4.8,12.52,Hardcover,Non Fiction
1193,2021,3.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,86676.0,4.7,7.74,Paperback,Non Fiction
1194,2021,4.0,If Animals Kissed Good Night,Ann Whitford Paul,69538.0,4.8,4.14,Board book,Fiction
1195,2021,5.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,55928.0,4.8,11.4,Paperback,Non Fiction
1196,2021,6.0,I Love You to the Moon and Back,Amelia Hepworth,60075.0,4.9,4.31,Board book,Non Fiction
1197,2021,7.0,It Ends with Us: A Novel (1),Colleen Hoover,169014.0,4.7,9.99,Paperback,Fiction
1198,2021,8.0,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,108231.0,4.8,10.35,Hardcover,Fiction
1199,2021,9.0,The Very Hungry Caterpillar,Eric Carle,54008.0,4.9,4.93,Board book,Fiction
1200,2021,10.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,77319.0,4.8,4.07,Paperback,Non Fiction
1201,2021,11.0,The Midnight Library: A Novel,Matt Haig,199570.0,4.3,13.29,Hardcover,Fiction
1202,2021,12.0,The Four Winds: A Novel,Kristin Hannah,121007.0,4.5,13.79,Hardcover,Fiction
1203,2021,13.0,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),Dav Pilkey,22723.0,4.9,6.62,Hardcover,Fiction
1204,2021,14.0,The Last Thing He Told Me: A Novel,Laura Dave,113167.0,4.3,13.08,Hardcover,Fiction
1205,2021,15.0,Big Shot Diary of a Wimpy Kid Book 16,Jeff Kinney,20445.0,4.9,7.49,Hardcover,Fiction
1206,2021,16.0,"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Childrenâ€™s Health Defense)",Robert F. Kennedy Jr.,21151.0,4.8,19.42,Hardcover,Non Fiction
1207,2021,17.0,The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,125004.0,4.6,9.42,Paperback,Fiction
1208,2021,18.0,The 48 Laws of Power,Robert Greene,52408.0,4.7,11.6,Paperback,Non Fiction
1209,2021,19.0,"Oh, the Places You'll Go!Â Â ",Dr. Seuss,42848.0,4.9,8.48,Hardcover,Fiction
1210,2021,20.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,47472.0,4.9,4.55,Board book,Fiction
1211,2021,21.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,94095.0,4.7,11.88,Paperback,Non Fiction
1212,2021,22.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,69866.0,4.8,7.57,Paperback,Non Fiction
1213,2021,23.0,Burn After Writing (Pink),Sharon Jones,78273.0,4.6,6.99,Paperback,Non Fiction
1214,2021,24.0,1984,George Orwell,72441.0,4.7,7.48,Mass Market Paperback,Fiction
1215,2021,25.0,Peril,Bob Woodward,20535.0,4.6,14.02,Hardcover,Non Fiction
1216,2021,26.0,Untamed,Glennon Doyle,53688.0,4.6,14.89,Hardcover,Non Fiction
1217,2021,27.0,"Dune (Dune Chronicles, Book 1)",Frank Herbert,64912.0,4.7,12.01,Paperback,Fiction
1218,2021,28.0,My First Library : Boxset of 10 Board Books for Kids,Wonder House Books,62733.0,4.6,16.77,Board book,Non Fiction
1219,2021,29.0,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,15148.0,4.8,17.78,Hardcover,Non Fiction
1220,2021,30.0,The Song of Achilles: A Novel,Madeline Miller,53798.0,4.7,10.34,Paperback,Fiction
1221,2021,31.0,The Hill We Climb: An Inaugural Poem for the Country,Amanda Gorman,15565.0,4.9,8.72,Hardcover,Non Fiction
1222,2021,32.0,Greenlights,Matthew McConaughey,59400.0,4.7,15.35,Hardcover,Non Fiction
1223,2021,33.0,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,Karen Frazier,36007.0,4.8,8.99,Paperback,Non Fiction
1224,2021,34.0,The Storyteller: Tales of Life and Music,Dave Grohl,26999.0,4.8,17.99,Hardcover,Non Fiction
1225,2021,35.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,94750.0,4.7,13.29,Paperback,Fiction
1226,2021,36.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,66846.0,4.8,5.99,Paperback,Non Fiction
1227,2021,37.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,32091.0,4.8,6.99,Paperback,Non Fiction
1228,2021,38.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,80328.0,4.6,14.35,Hardcover,Non Fiction
1229,2021,39.0,They Both Die at the End,Adam Silvera,32356.0,4.6,8.37,Paperback,Fiction
1230,2021,40.0,Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,40983.0,4.8,14.34,Hardcover,Non Fiction
1231,2021,41.0,How to Catch a Mermaid,Adam Wallace,29836.0,4.8,5.23,Hardcover,Fiction
1232,2021,42.0,Call Us What We Carry: Poems,Amanda Gorman,4525.0,4.8,13.58,Hardcover,Non Fiction
1233,2021,43.0,We Were Liars,E. Lockhart,42287.0,4.5,5.98,Paperback,Fiction
1234,2021,44.0,Go Tell the Bees That I Am Gone: A Novel (Outlander),Diana Gabaldon,54522.0,4.7,18.0,Hardcover,Fiction
1235,2021,45.0,Grumpy Monkey,Suzanne Lang,22884.0,4.8,10.62,Hardcover,Fiction
1236,2021,46.0,"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Help Workbooks for Women)",Megan Logan MSW  LCSW,16024.0,4.7,9.59,Paperback,Non Fiction
1237,2021,47.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,American Psychological Association,28579.0,4.8,24.0,Paperback,Non Fiction
1238,2021,48.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,21490.0,4.8,7.2,Paperback,Non Fiction
1239,2021,49.0,How to Win Friends & Influence People,Dale Carnegie,79094.0,4.7,10.5,Paperback,Non Fiction
1240,2021,50.0,The Wonderful Things You Will Be,Emily Winfield Martin,25148.0,4.9,8.55,Hardcover,Fiction
1241,2021,51.0,The Lincoln Highway: A Novel,Amor Towles,65403.0,4.4,17.49,Hardcover,Non Fiction
1242,2021,52.0,Where the Crawdads Sing,Delia Owens,344811.0,4.8,9.98,Paperback,Fiction
1243,2021,53.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),Monica Sweeney,28770.0,4.7,8.99,Paperback,Non Fiction
1244,2021,54.0,Goodnight Moon,Margaret Wise Brown,24815.0,4.9,5.36,Board book,Fiction
1245,2021,55.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,19363.0,4.8,11.0,Paperback,Fiction
1246,2021,56.0,Where's Spot?,Eric Hill,30989.0,4.9,5.0,Board book,Fiction
1247,2021,57.0,Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,Jenson William,37006.0,4.4,10.9,Paperback,Non Fiction
1248,2021,58.0,Love You Forever,Robert Munsch,53161.0,4.9,4.98,Paperback,Fiction
1249,2021,59.0,How to Catch a Unicorn,Adam Wallace,32100.0,4.8,5.22,Hardcover,Fiction
1250,2021,60.0,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,33791.0,4.9,4.59,Board book,Non Fiction
1251,2021,61.0,Flash Cards: Sight Words,Scholastic Teacher Resources,20825.0,4.8,2.88,Cards,Non Fiction
1252,2021,62.0,"What Happened to You?: Conversations on Trauma, Resilience, and Healing",Oprah Winfrey,12144.0,4.7,14.49,Hardcover,Non Fiction
1253,2021,63.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,28840.0,4.6,5.99,Paperback,Non Fiction
1254,2021,64.0,"How to Do the Work: Recognize Your Patterns, Heal from Your Past, and Create Your Self",Dr. Nicole LePera,11486.0,4.8,16.46,Hardcover,Non Fiction
1255,2021,65.0,Change Sings: A Children's Anthem,Amanda Gorman,4710.0,4.9,9.31,Hardcover,Non Fiction
1256,2021,66.0,Think Again: The Power of Knowing What You Don't Know,Adam Grant,12028.0,4.6,16.75,Hardcover,Non Fiction
1257,2021,67.0,Keep Sharp: Build a Better Brain at Any Age,Sanjay Gupta M.D.,11033.0,4.7,13.55,Hardcover,Non Fiction
1258,2021,68.0,The Screaming Goat (Book & Figure),Running Press ,30143.0,4.7,9.42,Paperback,
1259,2021,69.0,The Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today,Shannon Bream,12288.0,4.8,14.95,Hardcover,Non Fiction
1260,2021,70.0,The Big Book of Silly Jokes for Kids,Carole P. Roman,20572.0,4.7,5.99,Paperback,Non Fiction
